time,route4,route8,route2,route5,route3,route9,route10,route1,route6,route7,,
409,1.07248576,-1.319947285,1.359508319,-1.093929112,0.275664469,-0.679994829,0.638779841,-0.199128655,0.318047337,-0.484835582,,
410,1.045592404,-1.29102813,1.338310197,-1.11593595,0.279379599,-0.66057394,0.651585116,-0.222821629,0.320291615,-0.48047863,,
411,1.018736887,-1.273798928,1.317113237,-1.126920786,0.26773366,-0.701893942,0.665154789,-0.24813314,0.330052036,-0.476097211,,
412,1.013669349,-1.295461648,1.296670517,-1.124435517,0.25414536,-0.743019653,0.67864712,-0.27396127,0.342517568,-0.4719718,,
413,1.082496141,-1.316962305,1.314890245,-1.121884763,0.240599129,-0.782729254,0.663174408,-0.299672441,0.354926623,-0.482175097,,
414,1.151013102,-1.331660991,1.332973507,-1.119270449,0.253616234,-0.807189887,0.614189647,-0.296063081,0.367574627,-0.492305058,,
415,1.219209582,-1.325183931,1.35091749,-1.104549889,0.277163475,-0.831503729,0.565362399,-0.264405896,0.380446185,-0.502361008,,
416,1.201384536,-1.318648919,1.326212258,-1.082470627,0.300608983,-0.855667828,0.535477043,-0.232850741,0.393251794,-0.466016894,,
417,1.178185389,-1.322637954,1.294491442,-1.060411072,0.304875348,-0.841526093,0.545369412,-0.22501113,0.39798074,-0.422108942,,
418,1.155019225,-1.358456764,1.262831977,-1.038374571,0.293083977,-0.819653934,0.555195169,-0.275685092,0.382828326,-0.378351483,,
419,1.132632181,-1.394037601,1.257316245,-1.041480576,0.281331421,-0.797819911,0.560696638,-0.326122002,0.36772367,-0.349535207,,
420,1.110672327,-1.418321365,1.263110203,-1.051042042,0.277464876,-0.794063024,0.54670165,-0.372700354,0.353637709,-0.327253875,,
421,1.088749765,-1.410602711,1.268808511,-1.060489869,0.286852341,-0.802894329,0.532742794,-0.366764842,0.353612315,-0.305044829,,
422,1.079430739,-1.402823587,1.282556536,-1.069820613,0.29618695,-0.811627406,0.518566548,-0.360825734,0.353572897,-0.290117216,,
423,1.091581254,-1.403542547,1.303236601,-1.089284936,0.305467861,-0.809082874,0.497923423,-0.354882379,0.353520011,-0.281485776,,
424,1.103611723,-1.427662757,1.323741673,-1.108938891,0.314694379,-0.785241319,0.477356895,-0.348452201,0.352250407,-0.272866858,,
425,1.111194133,-1.451554539,1.324085934,-1.128408207,0.323865978,-0.761451431,0.456871014,-0.341927648,0.350749514,-0.27544491,,
426,1.070525767,-1.463385385,1.290906133,-1.142100192,0.331900002,-0.7393355,0.458707095,-0.335397688,0.349245289,-0.296696672,,
427,1.030005111,-1.444012064,1.257818878,-1.120807372,0.303184565,-0.731718094,0.463084034,-0.312512746,0.342465919,-0.317799881,,
428,0.989639121,-1.424610544,1.226480761,-1.099521671,0.274617445,-0.724065282,0.467420827,-0.279686359,0.332482922,-0.327613296,,
429,1.017742359,-1.400419264,1.201357535,-1.078240462,0.246206249,-0.71637306,0.443965421,-0.246994359,0.322549591,-0.296061292,,
430,1.063076542,-1.364283465,1.17629816,-1.065050236,0.239286322,-0.734044246,0.411635512,-0.2243781,0.305076227,-0.264635398,,
431,1.108082614,-1.328203602,1.152813333,-1.069734592,0.235958496,-0.75573964,0.379484799,-0.216908812,0.276194597,-0.234235495,,
432,1.115538614,-1.296334821,1.157551265,-1.074255335,0.232662004,-0.777200193,0.371458073,-0.209429271,0.247492334,-0.220746971,,
433,1.087216366,-1.274471853,1.162182879,-1.078601794,0.251361558,-0.789910253,0.378532565,-0.205530939,0.226510375,-0.20728,,
434,1.059001767,-1.252567746,1.166706429,-1.088638628,0.279993625,-0.797076252,0.385566507,-0.218580981,0.241267341,-0.19383189,,
435,1.042998225,-1.242533465,1.148263117,-1.104713799,0.308458208,-0.80405682,0.363332035,-0.231471864,0.25595135,-0.230886383,,
436,1.0688721,-1.259762329,1.127027498,-1.12049511,0.311785642,-0.809316567,0.308634812,-0.244192887,0.270562943,-0.273875893,,
437,1.09449757,-1.276653142,1.105862542,-1.135965606,0.291618426,-0.8117937,0.254341183,-0.235783401,0.25341711,-0.316470862,,
438,1.119867823,-1.279297727,1.10918635,-1.123733146,0.271627829,-0.814077465,0.212731593,-0.226271887,0.23482597,-0.317965215,,
439,1.107810505,-1.251069403,1.121505729,-1.09700673,0.262959844,-0.814815356,0.196252128,-0.216721889,0.216418284,-0.304172008,,
440,1.093305835,-1.222792462,1.1336576,-1.070242166,0.27566365,-0.806137557,0.179956902,-0.220021028,0.210306517,-0.290354664,,
441,1.078848441,-1.198578024,1.135782293,-1.043435251,0.288321139,-0.79731372,0.124574041,-0.227939395,0.208785958,-0.288243997,,
442,1.060310105,-1.182967104,1.130305039,-1.043094761,0.298161357,-0.788334841,-0.098492248,-0.235653802,0.207349714,-0.294946576,,
443,1.039667456,-1.16718528,1.124807011,-1.047976389,0.294637028,-0.810784217,-0.319544637,-0.25063626,0.212538109,-0.3014317,,
444,1.019157086,-1.151889491,1.123933951,-1.052518795,0.291218425,-0.836942785,-0.525287247,-0.272584328,0.224106941,-0.297635612,,
445,1.011091941,-1.137749258,1.12979401,-1.056707687,0.287915059,-0.86258928,-0.46348336,-0.294154133,0.235667078,-0.278994597,,
446,1.024354055,-1.123398802,1.135547223,-1.030408282,0.306010045,-0.848631474,-0.402031134,-0.309309038,0.241204433,-0.260334676,,
447,1.037461666,-1.115176718,1.131438778,-1.004024545,0.324031369,-0.812596194,-0.340944666,-0.309000241,0.231692661,-0.252919701,,
448,1.050255297,-1.119015009,1.097193113,-0.977556647,0.341980853,-0.776607155,-0.308757583,-0.308473209,0.222399377,-0.280159697,,
449,1.061017083,-1.122433966,1.063275194,-0.956499534,0.332172042,-0.761418408,-0.279623144,-0.307943043,0.212009492,-0.306893127,,
450,1.071658047,-1.125424484,1.033518143,-0.961531092,0.316895117,-0.777527668,-0.25055821,-0.31058685,0.18165104,-0.330161773,,
451,1.082184542,-1.12797918,1.046357341,-0.966134659,0.301923502,-0.793122239,-0.177448985,-0.312947766,0.15178653,-0.320315581,,
452,1.071449607,-1.130092554,1.059069859,-0.970303495,0.300470141,-0.802781032,-0.091377562,-0.315017989,0.122435238,-0.310313681,,
453,1.055363703,-1.136267636,1.071662509,-0.971884094,0.306042284,-0.782100644,-0.006059642,-0.328349366,0.13064523,-0.300153682,,
454,1.039505286,-1.150036264,1.076284149,-0.968989792,0.311720329,-0.761298847,-0.024732236,-0.343449632,0.146039917,-0.295311331,,
455,1.027398154,-1.163205778,1.080226098,-0.965728295,0.322487442,-0.740381349,-0.105114602,-0.358074809,0.161457832,-0.290709848,,
456,1.01890217,-1.174198174,1.084178123,-0.962102851,0.338546319,-0.713018179,-0.184249735,-0.301666267,0.171187722,-0.285874889,,
457,1.010593576,-1.181889576,1.083524547,-0.953348092,0.354595464,-0.685005272,-0.219351979,-0.201992055,0.177478409,-0.295263425,,
458,1.008044857,-1.189045294,1.081505998,-0.939880007,0.368581874,-0.656991197,-0.207900968,-0.103308822,0.183912821,-0.308781871,,
459,1.025172411,-1.189927411,1.079607512,-0.926190929,0.378135003,-0.648487966,-0.196312226,-0.050124363,0.179660238,-0.321822662,,
460,1.042186095,-1.180826629,1.080964017,-0.912293733,0.387766048,-0.64947973,-0.198622546,-0.065472239,0.159116587,-0.328286242,,
461,1.059091237,-1.171432123,1.084502379,-0.900736782,0.395926164,-0.650113369,-0.227716018,-0.080347473,0.139085261,-0.33028892,,
462,1.057363201,-1.184628933,1.088115172,-0.89009988,0.394956158,-0.638586464,-0.256129395,-0.088290676,0.127592953,-0.331966192,,
463,1.054495923,-1.233801156,1.092978772,-0.879252175,0.394208458,-0.610825623,-0.281342561,-0.064737119,0.155154296,-0.322151043,,
464,1.051807286,-1.281913914,1.099409833,-0.868212354,0.393679456,-0.583134803,-0.295770794,-0.041252746,0.182567916,-0.297871879,,
465,1.050348477,-1.322116154,1.105890262,-0.8429674,0.407095786,-0.555656585,-0.309726579,-0.017848329,0.209825593,-0.273659375,,
466,1.049622079,-1.350829428,1.104273886,-0.815540374,0.420925819,-0.528854609,-0.321634978,-0.082908031,0.207387056,-0.254587339,,
467,1.049053343,-1.378813763,1.081529409,-0.788213995,0.434755137,-0.502165668,-0.306805388,-0.151596422,0.203596732,-0.248762879,,
